t,Ekin,Epot,Etot
0.0163333333,0.0000033212,0.0000042335,0.0000075548
0.0165000000,0.0000033972,0.0000043828,0.0000077800
0.0166666667,0.0000034734,0.0000045362,0.0000080096
0.0168333333,0.0000035498,0.0000046935,0.0000082434
0.0170000000,0.0000036264,0.0000048547,0.0000084811
0.0171666667,0.0000037031,0.0000050199,0.0000087230
0.0173333333,0.0000037799,0.0000051893,0.0000089692
0.0175000000,0.0000038567,0.0000053631,0.0000092198
0.0176666667,0.0000039336,0.0000055414,0.0000094750
0.0178333333,0.0000040105,0.0000057239,0.0000097344
0.0180000000,0.0000040874,0.0000059106,0.0000099980
0.0181666667,0.0000041643,0.0000061016,0.0000102658
0.0183333333,0.0000042411,0.0000062971,0.0000105381
0.0185000000,0.0000043177,0.0000064973,0.0000108150
0.0186666667,0.0000043943,0.0000067022,0.0000110965
0.0188333333,0.0000044707,0.0000069117,0.0000113824
0.0190000000,0.0000045470,0.0000071256,0.0000116725
0.0191666667,0.0000046230,0.0000073439,0.0000119669
0.0193333333,0.0000046988,0.0000075669,0.0000122657
0.0195000000,0.0000047744,0.0000077947,0.0000125690
0.0196666667,0.0000048496,0.0000080272,0.0000128768
0.0198333333,0.0000049246,0.0000082640,0.0000131886
0.0200000000,0.0000049993,0.0000085048,0.0000135041
0.0201666667,0.0000050736,0.0000087494,0.0000138230
0.0203333333,0.0000051476,0.0000089978,0.0000141454
0.0205000000,0.0000052213,0.0000092497,0.0000144710
0.0206666667,0.0000052945,0.0000095047,0.0000147992
0.0208333333,0.0000053674,0.0000097622,0.0000151295
0.0210000000,0.0000054399,0.0000100214,0.0000154613
0.0211666667,0.0000055120,0.0000102821,0.0000157940
0.0213333333,0.0000055837,0.0000105441,0.0000161278
0.0215000000,0.0000056550,0.0000108075,0.0000164625
0.0216666667,0.0000057260,0.0000110720,0.0000167980
0.0218333333,0.0000057965,0.0000113377,0.0000171343
0.0220000000,0.0000058667,0.0000116046,0.0000174713
0.0221666667,0.0000059365,0.0000118730,0.0000178095
0.0223333333,0.0000060060,0.0000121435,0.0000181494
0.0225000000,0.0000060750,0.0000124165,0.0000184915
0.0226666667,0.0000061437,0.0000126920,0.0000188357
0.0228333333,0.0000062119,0.0000129699,0.0000191818
0.0230000000,0.0000062797,0.0000132496,0.0000195294
0.0231666667,0.0000063472,0.0000135310,0.0000198781
0.0233333333,0.0000064142,0.0000138138,0.0000202280
0.0235000000,0.0000064808,0.0000140980,0.0000205788
0.0236666667,0.0000065470,0.0000143834,0.0000209304
0.0238333333,0.0000066127,0.0000146699,0.0000212826
0.0240000000,0.0000066781,0.0000149575,0.0000216356
0.0241666667,0.0000067431,0.0000152466,0.0000219897
0.0243333333,0.0000068076,0.0000155377,0.0000223453
0.0245000000,0.0000068717,0.0000158309,0.0000227026
0.0246666667,0.0000069354,0.0000161262,0.0000230616
0.0248333333,0.0000069986,0.0000164230,0.0000234216
0.0250000000,0.0000070614,0.0000167208,0.0000237822
0.0251666667,0.0000071238,0.0000170194,0.0000241432
0.0253333333,0.0000071858,0.0000173189,0.0000245046
0.0255000000,0.0000072473,0.0000176196,0.0000248668
0.0256666667,0.0000073083,0.0000179217,0.0000252300
0.0258333333,0.0000073690,0.0000182252,0.0000255942
0.0260000000,0.0000074292,0.0000185302,0.0000259594
0.0261666667,0.0000074889,0.0000188366,0.0000263255
0.0263333333,0.0000075482,0.0000191443,0.0000266926
0.0265000000,0.0000076071,0.0000194534,0.0000270604
0.0266666667,0.0000076655,0.0000197633,0.0000274288
0.0268333333,0.0000077234,0.0000200738,0.0000277973
0.0270000000,0.0000077810,0.0000203849,0.0000281659
0.0271666667,0.0000078380,0.0000206969,0.0000285349
0.0273333333,0.0000078946,0.0000210102,0.0000289048
0.0275000000,0.0000079508,0.0000213250,0.0000292758
0.0276666667,0.0000080064,0.0000216413,0.0000296478
0.0278333333,0.0000080617,0.0000219585,0.0000300202
0.0280000000,0.0000081164,0.0000222760,0.0000303925
0.0281666667,0.0000081707,0.0000225938,0.0000307646
0.0283333333,0.0000082246,0.0000229122,0.0000311368
0.0285000000,0.0000082780,0.0000232315,0.0000315095
0.0286666667,0.0000083309,0.0000235520,0.0000318829
0.0288333333,0.0000083833,0.0000238735,0.0000322568
0.0290000000,0.0000084353,0.0000241957,0.0000326311
0.0291666667,0.0000084869,0.0000245185,0.0000330054
0.0293333333,0.0000085379,0.0000248418,0.0000333797
0.0295000000,0.0000085885,0.0000251655,0.0000337540
0.0296666667,0.0000086386,0.0000254896,0.0000341282
0.0298333333,0.0000086883,0.0000258142,0.0000345025
0.0300000000,0.0000087374,0.0000261393,0.0000348768
0.0301666667,0.0000087861,0.0000264651,0.0000352512
0.0303333333,0.0000088344,0.0000267916,0.0000356260
0.0305000000,0.0000088821,0.0000271188,0.0000360009
0.0306666667,0.0000089294,0.0000274462,0.0000363756
0.0308333333,0.0000089763,0.0000277736,0.0000367498
0.0310000000,0.0000090226,0.0000281008,0.0000371234
0.0311666667,0.0000090685,0.0000284282,0.0000374967
0.0313333333,0.0000091139,0.0000287562,0.0000378701
0.0315000000,0.0000091588,0.0000290851,0.0000382439
0.0316666667,0.0000092033,0.0000294144,0.0000386177
0.0318333333,0.0000092472,0.0000297437,0.0000389910
0.0320000000,0.0000092908,0.0000300726,0.0000393634
0.0321666667,0.0000093338,0.0000304011,0.0000397349
0.0323333333,0.0000093764,0.0000307296,0.0000401060
0.0325000000,0.0000094184,0.0000310587,0.0000404771
0.0326666667,0.0000094601,0.0000313882,0.0000408483
0.0328333333,0.0000095012,0.0000317179,0.0000412191
0.0330000000,0.0000095419,0.0000320473,0.0000415892
0.0331666667,0.0000095821,0.0000323761,0.0000419582
0.0333333333,0.0000096218,0.0000327046,0.0000423264
0.0335000000,0.0000096611,0.0000330330,0.0000426940
0.0336666667,0.0000096999,0.0000333615,0.0000430613
0.0338333333,0.0000097382,0.0000336900,0.0000434282
0.0340000000,0.0000097760,0.0000340184,0.0000437944
0.0341666667,0.0000098134,0.0000343463,0.0000441597
0.0343333333,0.0000098503,0.0000346738,0.0000445241
0.0345000000,0.0000098868,0.0000350008,0.0000448876
0.0346666667,0.0000099228,0.0000353275,0.0000452502
0.0348333333,0.0000099583,0.0000356537,0.0000456120
0.0350000000,0.0000099933,0.0000359796,0.0000459729
0.0351666667,0.0000100279,0.0000363051,0.0000463330
0.0353333333,0.0000100620,0.0000366303,0.0000466924
0.0355000000,0.0000100957,0.0000369550,0.0000470508
0.0356666667,0.0000101289,0.0000372791,0.0000474080
0.0358333333,0.0000101617,0.0000376022,0.0000477639
0.0360000000,0.0000101940,0.0000379246,0.0000481185
0.0361666667,0.0000102258,0.0000382463,0.0000484721
0.0363333333,0.0000102572,0.0000385678,0.0000488250
0.0365000000,0.0000102881,0.0000388889,0.0000491770
0.0366666667,0.0000103186,0.0000392093,0.0000495279
0.0368333333,0.0000103486,0.0000395285,0.0000498771
0.0370000000,0.0000103782,0.0000398465,0.0000502247
0.0371666667,0.0000104073,0.0000401635,0.0000505708
0.0373333333,0.0000104360,0.0000404800,0.0000509160
0.0375000000,0.0000104643,0.0000407961,0.0000512603
0.0376666667,0.0000104921,0.0000411116,0.0000516036
0.0378333333,0.0000105194,0.0000414259,0.0000519453
0.0380000000,0.0000105463,0.0000417386,0.0000522849
0.0381666667,0.0000105728,0.0000420499,0.0000526228
0.0383333333,0.0000105989,0.0000423604,0.0000529593
0.0385000000,0.0000106245,0.0000426703,0.0000532948
0.0386666667,0.0000106497,0.0000429796,0.0000536293
0.0388333333,0.0000106745,0.0000432877,0.0000539622
0.0390000000,0.0000106988,0.0000435943,0.0000542931
0.0391666667,0.0000107227,0.0000438991,0.0000546218
0.0393333333,0.0000107462,0.0000442027,0.0000549489
0.0395000000,0.0000107693,0.0000445054,0.0000552746
0.0396666667,0.0000107919,0.0000448072,0.0000555992
0.0398333333,0.0000108142,0.0000451080,0.0000559222
0.0400000000,0.0000108360,0.0000454072,0.0000562432
0.0401666667,0.0000108574,0.0000457046,0.0000565620
0.0403333333,0.0000108784,0.0000460004,0.0000568788
0.0405000000,0.0000108990,0.0000462950,0.0000571940
0.0406666667,0.0000109192,0.0000465884,0.0000575076
0.0408333333,0.0000109390,0.0000468807,0.0000578197
0.0410000000,0.0000109584,0.0000471714,0.0000581298
0.0411666667,0.0000109774,0.0000474603,0.0000584377
0.0413333333,0.0000109960,0.0000477475,0.0000587435
0.0415000000,0.0000110143,0.0000480331,0.0000590473
0.0416666667,0.0000110321,0.0000483172,0.0000593493
0.0418333333,0.0000110496,0.0000485999,0.0000596495
0.0420000000,0.0000110667,0.0000488810,0.0000599476
0.0421666667,0.0000110834,0.0000491603,0.0000602437
0.0423333333,0.0000110997,0.0000494379,0.0000605376
0.0425000000,0.0000111157,0.0000497137,0.0000608294
0.0426666667,0.0000111312,0.0000499877,0.0000611190
0.0428333333,0.0000111465,0.0000502600,0.0000614064
0.0430000000,0.0000111613,0.0000505304,0.0000616918
0.0431666667,0.0000111758,0.0000507991,0.0000619750
0.0433333333,0.0000111900,0.0000510661,0.0000622561
0.0435000000,0.0000112038,0.0000513312,0.0000625350
0.0436666667,0.0000112173,0.0000515943,0.0000628116
0.0438333333,0.0000112304,0.0000518553,0.0000630857
0.0440000000,0.0000112431,0.0000521143,0.0000633574
0.0441666667,0.0000112555,0.0000523714,0.0000636269
0.0443333333,0.0000112676,0.0000526267,0.0000638944
0.0445000000,0.0000112794,0.0000528803,0.0000641597
0.0446666667,0.0000112908,0.0000531316,0.0000644225
0.0448333333,0.0000113019,0.0000533807,0.0000646826
0.0450000000,0.0000113127,0.0000536273,0.0000649401
0.0451666667,0.0000113232,0.0000538720,0.0000651952
0.0453333333,0.0000113334,0.0000541148,0.0000654482
0.0455000000,0.0000113432,0.0000543558,0.0000656990
0.0456666667,0.0000113528,0.0000545946,0.0000659474
0.0458333333,0.0000113620,0.0000548309,0.0000661929
0.0460000000,0.0000113709,0.0000550646,0.0000664356
0.0461666667,0.0000113796,0.0000552960,0.0000666756
0.0463333333,0.0000113880,0.0000555255,0.0000669134
0.0465000000,0.0000113960,0.0000557531,0.0000671491
0.0466666667,0.0000114038,0.0000559786,0.0000673824
0.0468333333,0.0000114113,0.0000562014,0.0000676128
0.0470000000,0.0000114186,0.0000564215,0.0000678400
0.0471666667,0.0000114255,0.0000566389,0.0000680645
0.0473333333,0.0000114323,0.0000568543,0.0000682865
0.0475000000,0.0000114387,0.0000570678,0.0000685064
0.0476666667,0.0000114449,0.0000572791,0.0000687240
0.0478333333,0.0000114508,0.0000574878,0.0000689386
0.0480000000,0.0000114565,0.0000576935,0.0000691500
0.0481666667,0.0000114619,0.0000578964,0.0000693584
0.0483333333,0.0000114671,0.0000580970,0.0000695642
0.0485000000,0.0000114721,0.0000582956,0.0000697677
0.0486666667,0.0000114768,0.0000584921,0.0000699689
0.0488333333,0.0000114813,0.0000586859,0.0000701672
0.0490000000,0.0000114856,0.0000588768,0.0000703623
0.0491666667,0.0000114896,0.0000590646,0.0000705542
0.0493333333,0.0000114935,0.0000592499,0.0000707433
0.0495000000,0.0000114971,0.0000594330,0.0000709301
0.0496666667,0.0000115005,0.0000596139,0.0000711144
0.0498333333,0.0000115037,0.0000597923,0.0000712960
0.0500000000,0.0000115068,0.0000599676,0.0000714743
0.0501666667,0.0000115096,0.0000601398,0.0000716494
0.0503333333,0.0000115122,0.0000603093,0.0000718215
0.0505000000,0.0000115147,0.0000604764,0.0000719911
0.0506666667,0.0000115170,0.0000606412,0.0000721582
0.0508333333,0.0000115191,0.0000608035,0.0000723225
0.0510000000,0.0000115210,0.0000609627,0.0000724837
0.0511666667,0.0000115228,0.0000611188,0.0000726416
0.0513333333,0.0000115244,0.0000612720,0.0000727964
0.0515000000,0.0000115259,0.0000614227,0.0000729485
0.0516666667,0.0000115272,0.0000615709,0.0000730981
0.0518333333,0.0000115283,0.0000617166,0.0000732449
0.0520000000,0.0000115293,0.0000618593,0.0000733886
0.0521666667,0.0000115302,0.0000619989,0.0000735291
0.0523333333,0.0000115310,0.0000621354,0.0000736664
0.0525000000,0.0000115316,0.0000622692,0.0000738008
0.0526666667,0.0000115321,0.0000624005,0.0000739326
0.0528333333,0.0000115325,0.0000625292,0.0000740616
0.0530000000,0.0000115327,0.0000626549,0.0000741876
0.0531666667,0.0000115329,0.0000627775,0.0000743104
0.0533333333,0.0000115329,0.0000628970,0.0000744299
0.0535000000,0.0000115329,0.0000630137,0.0000745466
0.0536666667,0.0000115328,0.0000631277,0.0000746605
0.0538333333,0.0000115325,0.0000632390,0.0000747715
0.0540000000,0.0000115322,0.0000633473,0.0000748796
0.0541666667,0.0000115318,0.0000634526,0.0000749845
0.0543333333,0.0000115314,0.0000635549,0.0000750863
0.0545000000,0.0000115308,0.0000636542,0.0000751850
0.0546666667,0.0000115302,0.0000637507,0.0000752809
0.0548333333,0.0000115296,0.0000638443,0.0000753739
0.0550000000,0.0000115289,0.0000639350,0.0000754639
0.0551666667,0.0000115281,0.0000640228,0.0000755509
0.0553333333,0.0000115273,0.0000641075,0.0000756348
0.0555000000,0.0000115265,0.0000641892,0.0000757157
0.0556666667,0.0000115256,0.0000642680,0.0000757936
0.0558333333,0.0000115247,0.0000643438,0.0000758685
0.0560000000,0.0000115237,0.0000644167,0.0000759405
0.0561666667,0.0000115228,0.0000644867,0.0000760095
0.0563333333,0.0000115218,0.0000645537,0.0000760755
0.0565000000,0.0000115208,0.0000646176,0.0000761385
0.0566666667,0.0000115199,0.0000646786,0.0000761985
0.0568333333,0.0000115189,0.0000647366,0.0000762554
0.0570000000,0.0000115179,0.0000647915,0.0000763094
0.0571666667,0.0000115169,0.0000648436,0.0000763605
0.0573333333,0.0000115160,0.0000648927,0.0000764087
0.0575000000,0.0000115150,0.0000649389,0.0000764539
0.0576666667,0.0000115141,0.0000649820,0.0000764961
0.0578333333,0.0000115132,0.0000650220,0.0000765353
0.0580000000,0.0000115124,0.0000650590,0.0000765714
0.0581666667,0.0000115116,0.0000650931,0.0000766047
0.0583333333,0.0000115108,0.0000651244,0.0000766352
0.0585000000,0.0000115101,0.0000651527,0.0000766628
0.0586666667,0.0000115095,0.0000651780,0.0000766875
0.0588333333,0.0000115089,0.0000652002,0.0000767090
0.0590000000,0.0000115083,0.0000652192,0.0000767275
0.0591666667,0.0000115079,0.0000652354,0.0000767432
0.0593333333,0.0000115075,0.0000652487,0.0000767562
0.0595000000,0.0000115072,0.0000652593,0.0000767665
0.0596666667,0.0000115069,0.0000652669,0.0000767738
0.0598333333,0.0000115068,0.0000652712,0.0000767780
0.0600000000,0.0000115067,0.0000652725,0.0000767792
0.0601666667,0.0000115068,0.0000652708,0.0000767776
0.0603333333,0.0000115069,0.0000652664,0.0000767734
0.0605000000,0.0000115072,0.0000652594,0.0000767666
0.0606666667,0.0000115076,0.0000652493,0.0000767569
0.0608333333,0.0000115081,0.0000652361,0.0000767441
0.0610000000,0.0000115087,0.0000652197,0.0000767284
0.0611666667,0.0000115094,0.0000652004,0.0000767098
0.0613333333,0.0000115103,0.0000651784,0.0000766887
0.0615000000,0.0000115113,0.0000651539,0.0000766652
0.0616666667,0.0000115125,0.0000651264,0.0000766389
0.0618333333,0.0000115138,0.0000650958,0.0000766096
0.0620000000,0.0000115152,0.0000650620,0.0000765773
0.0621666667,0.0000115168,0.0000650254,0.0000765422
0.0623333333,0.0000115186,0.0000649861,0.0000765047
0.0625000000,0.0000115205,0.0000649443,0.0000764648
0.0626666667,0.0000115226,0.0000648997,0.0000764223
0.0628333333,0.0000115249,0.0000648521,0.0000763769
0.0630000000,0.0000115273,0.0000648012,0.0000763286
0.0631666667,0.0000115300,0.0000647475,0.0000762775
0.0633333333,0.0000115328,0.0000646912,0.0000762240
0.0635000000,0.0000115358,0.0000646325,0.0000761684
0.0636666667,0.0000115390,0.0000645712,0.0000761102
0.0638333333,0.0000115424,0.0000645068,0.0000760493
0.0640000000,0.0000115461,0.0000644393,0.0000759854
0.0641666667,0.0000115499,0.0000643690,0.0000759189
0.0643333333,0.0000115539,0.0000642961,0.0000758501
0.0645000000,0.0000115582,0.0000642209,0.0000757791
0.0646666667,0.0000115627,0.0000641431,0.0000757058
0.0648333333,0.0000115674,0.0000640625,0.0000756299
0.0650000000,0.0000115724,0.0000639788,0.0000755512
0.0651666667,0.0000115775,0.0000638923,0.0000754698
0.0653333333,0.0000115830,0.0000638033,0.0000753863
0.0655000000,0.0000115886,0.0000637120,0.0000753007
0.0656666667,0.0000115946,0.0000636184,0.0000752129
0.0658333333,0.0000116007,0.0000635219,0.0000751227
0.0660000000,0.0000116072,0.0000634226,0.0000750297
0.0661666667,0.0000116139,0.0000633204,0.0000749342
0.0663333333,0.0000116208,0.0000632158,0.0000748366
0.0665000000,0.0000116280,0.0000631090,0.0000747370
0.0666666667,0.0000116355,0.0000629999,0.0000746355
0.0668333333,0.0000116433,0.0000628883,0.0000745316
0.0670000000,0.0000116514,0.0000627738,0.0000744251
0.0671666667,0.0000116597,0.0000626565,0.0000743162
0.0673333333,0.0000116684,0.0000625369,0.0000742053
0.0675000000,0.0000116773,0.0000624152,0.0000740925
0.0676666667,0.0000116865,0.0000622914,0.0000739779
0.0678333333,0.0000116961,0.0000621651,0.0000738611
0.0680000000,0.0000117059,0.0000620360,0.0000737419
0.0681666667,0.0000117161,0.0000619044,0.0000736204
0.0683333333,0.0000117265,0.0000617704,0.0000734969
0.0685000000,0.0000117373,0.0000616345,0.0000733718
0.0686666667,0.0000117484,0.0000614965,0.0000732449
0.0688333333,0.0000117598,0.0000613562,0.0000731160
0.0690000000,0.0000117716,0.0000612134,0.0000729849
0.0691666667,0.0000117836,0.0000610680,0.0000728516
0.0693333333,0.0000117961,0.0000609204,0.0000727165
0.0695000000,0.0000118088,0.0000607709,0.0000725797
0.0696666667,0.0000118219,0.0000606195,0.0000724414
0.0698333333,0.0000118353,0.0000604660,0.0000723013
0.0700000000,0.0000118491,0.0000603100,0.0000721592
0.0701666667,0.0000118633,0.0000601517,0.0000720150
0.0703333333,0.0000118778,0.0000599912,0.0000718690
0.0705000000,0.0000118926,0.0000598290,0.0000717216
0.0706666667,0.0000119078,0.0000596649,0.0000715727
0.0708333333,0.0000119234,0.0000594989,0.0000714223
0.0710000000,0.0000119393,0.0000593307,0.0000712700
0.0711666667,0.0000119557,0.0000591602,0.0000711158
0.0713333333,0.0000119723,0.0000589877,0.0000709600
0.0715000000,0.0000119894,0.0000588134,0.0000708028
0.0716666667,0.0000120069,0.0000586375,0.0000706444
0.0718333333,0.0000120247,0.0000584599,0.0000704846
0.0720000000,0.0000120429,0.0000582801,0.0000703230
0.0721666667,0.0000120615,0.0000580983,0.0000701598
0.0723333333,0.0000120805,0.0000579146,0.0000699951
0.0725000000,0.0000120999,0.0000577293,0.0000698292
0.0726666667,0.0000121197,0.0000575425,0.0000696622
0.0728333333,0.0000121399,0.0000573540,0.0000694939
0.0730000000,0.0000121604,0.0000571637,0.0000693241
0.0731666667,0.0000121814,0.0000569715,0.0000691529
0.0733333333,0.0000122028,0.0000567775,0.0000689803
0.0735000000,0.0000122246,0.0000565820,0.0000688066
0.0736666667,0.0000122469,0.0000563851,0.0000686320
0.0738333333,0.0000122695,0.0000561868,0.0000684563
0.0740000000,0.0000122926,0.0000559868,0.0000682793
0.0741666667,0.0000123160,0.0000557850,0.0000681010
0.0743333333,0.0000123399,0.0000555817,0.0000679216
0.0745000000,0.0000123642,0.0000553770,0.0000677412
0.0746666667,0.0000123890,0.0000551710,0.0000675600
0.0748333333,0.0000124142,0.0000549638,0.0000673779
0.0750000000,0.0000124398,0.0000547550,0.0000671948
0.0751666667,0.0000124658,0.0000545448,0.0000670106
0.0753333333,0.0000124923,0.0000543330,0.0000668253
0.0755000000,0.0000125192,0.0000541201,0.0000666393
0.0756666667,0.0000125465,0.0000539061,0.0000664526
0.0758333333,0.0000125743,0.0000536909,0.0000662652
0.0760000000,0.0000126025,0.0000534744,0.0000660769
0.0761666667,0.0000126312,0.0000532566,0.0000658878
0.0763333333,0.0000126603,0.0000530375,0.0000656978
0.0765000000,0.0000126899,0.0000528174,0.0000655073
0.0766666667,0.0000127199,0.0000525963,0.0000653161
0.0768333333,0.0000127503,0.0000523742,0.0000651245
0.0770000000,0.0000127813,0.0000521510,0.0000649323
0.0771666667,0.0000128126,0.0000519267,0.0000647393
0.0773333333,0.0000128444,0.0000517013,0.0000645458
0.0775000000,0.0000128767,0.0000514750,0.0000643517
0.0776666667,0.0000129094,0.0000512479,0.0000641573
0.0778333333,0.0000129426,0.0000510199,0.0000639626
0.0780000000,0.0000129763,0.0000507911,0.0000637674
0.0781666667,0.0000130104,0.0000505613,0.0000635717
0.0783333333,0.0000130450,0.0000503307,0.0000633757
0.0785000000,0.0000130800,0.0000500993,0.0000631793
0.0786666667,0.0000131155,0.0000498672,0.0000629827
0.0788333333,0.0000131515,0.0000496345,0.0000627860
0.0790000000,0.0000131879,0.0000494011,0.0000625890
0.0791666667,0.0000132248,0.0000491670,0.0000623918
0.0793333333,0.0000132622,0.0000489321,0.0000621943
0.0795000000,0.0000133000,0.0000486967,0.0000619967
0.0796666667,0.0000133383,0.0000484608,0.0000617991
0.0798333333,0.0000133771,0.0000482244,0.0000616015
0.0800000000,0.0000134163,0.0000479875,0.0000614038
0.0801666667,0.0000134560,0.0000477501,0.0000612061
0.0803333333,0.0000134962,0.0000475122,0.0000610084
0.0805000000,0.0000135368,0.0000472739,0.0000608108
0.0806666667,0.0000135780,0.0000470353,0.0000606132
0.0808333333,0.0000136196,0.0000467963,0.0000604159
0.0810000000,0.0000136616,0.0000465570,0.0000602187
0.0811666667,0.0000137042,0.0000463174,0.0000600216
0.0813333333,0.0000137472,0.0000460776,0.0000598248
0.0815000000,0.0000137907,0.0000458375,0.0000596282
0.0816666667,0.0000138347,0.0000455972,0.0000594319
0.0818333333,0.0000138791,0.0000453568,0.0000592359
0.0820000000,0.0000139240,0.0000451163,0.0000590403
0.0821666667,0.0000139694,0.0000448756,0.0000588450
0.0823333333,0.0000140152,0.0000446349,0.0000586502
0.0825000000,0.0000140616,0.0000443942,0.0000584557
0.0826666667,0.0000141084,0.0000441534,0.0000582618
0.0828333333,0.0000141556,0.0000439127,0.0000580683
